StoreID,ProductID,InventoryLevel,ReorderThreshold
S005,P0116,114,139
S005,P0116,84,139
S005,P0116,124,139
S005,P0116,92,139
S005,P0116,132,139
S005,P0116,78,139
S005,P0116,100,139
S005,P0116,96,139
S005,P0116,76,139
S005,P0116,31,139
S005,P0116,89,139
S005,P0116,127,139
S005,P0116,73,139
S005,P0116,120,139
S005,P0116,61,139
S005,P0116,123,139
S005,P0116,86,139
S005,P0116,110,139
S005,P0116,94,139
S005,P0116,70,139
S005,P0116,113,139
S005,P0116,97,139
S005,P0116,103,139
S005,P0116,127,139
S005,P0116,135,139
S005,P0116,97,139
S005,P0116,133,139
S005,P0116,131,139
S005,P0116,135,139
S005,P0116,103,139
S005,P0116,135,139
S005,P0116,95,139
S005,P0116,128,139
S005,P0116,137,139
S005,P0116,88,139
S005,P0116,93,139
S005,P0116,135,139
S005,P0116,93,139
S005,P0116,125,139
S005,P0116,101,139
S005,P0116,120,139
S005,P0116,119,139
S005,P0116,136,139
S005,P0116,97,139
S005,P0116,112,139
S005,P0116,72,139
S005,P0116,73,139
S005,P0116,100,139
S005,P0116,108,139
S005,P0116,115,139
S005,P0116,115,139
S005,P0116,85,139
S005,P0116,111,139
S005,P0116,130,139
S005,P0116,129,139
S005,P0116,131,139
S005,P0116,124,139
S005,P0116,124,139
S005,P0116,123,139
S005,P0116,113,139
S005,P0116,95,139
S005,P0116,135,139
S005,P0116,115,139
S005,P0116,134,139
S005,P0116,110,139
S005,P0116,120,139
S005,P0116,133,139
S005,P0116,113,139
S005,P0116,113,139
S005,P0116,128,139
S005,P0116,76,139
S005,P0116,120,139
S005,P0116,81,139
S005,P0070,111,133
S005,P0070,123,133
S005,P0070,122,133
S005,P0070,80,133
S005,P0070,70,133
S005,P0070,83,133
S005,P0070,125,133
S005,P0070,125,133
S005,P0070,82,133
S005,P0070,131,133
S005,P0070,96,133
S005,P0070,108,133
S005,P0070,71,133
S005,P0070,126,133
S005,P0070,129,133
S005,P0070,66,133
S005,P0070,113,133
S005,P0070,54,133
S005,P0070,92,133
S005,P0070,93,133
S005,P0070,91,133
S005,P0070,92,133
S005,P0070,118,133
S005,P0070,68,133
S005,P0070,79,133
S005,P0070,103,133
S005,P0070,127,133
S005,P0070,112,133
S005,P0070,89,133
S005,P0070,105,133
S005,P0070,132,133
S005,P0070,78,133
S005,P0070,118,133
S005,P0070,67,133
S005,P0070,76,133
S005,P0070,117,133
S005,P0070,112,133
S005,P0070,103,133
S005,P0070,97,133
S005,P0070,109,133
S005,P0070,96,133
S005,P0070,110,133
S005,P0070,132,133
S005,P0070,90,133
S005,P0070,91,133
S005,P0070,102,133
S005,P0070,94,133
S005,P0070,108,133
S005,P0070,118,133
S005,P0070,116,133
S005,P0070,74,133
S005,P0070,128,133
S005,P0070,88,133
S005,P0070,100,133
S005,P0070,115,133
S005,P0070,111,133
S005,P0070,114,133
S005,P0070,110,133
S005,P0070,112,133
S005,P0070,120,133
S005,P0070,90,133
S005,P0070,127,133
S005,P0070,73,133
S005,P0070,125,133
S005,P0070,84,133
S005,P0070,131,133
S005,P0070,114,133
S005,P0070,75,133
S005,P0070,117,133
S005,P0070,83,133
S005,P0070,96,133
S005,P0070,88,133
S005,P0070,79,133
S005,P0070,112,133
S005,P0070,77,133
S005,P0070,114,133
S005,P0070,126,133
S005,P0070,126,133
S005,P0070,60,133
S005,P0070,79,133
S005,P0070,51,133
S005,P0070,126,133
S005,P0070,102,133
S005,P0070,65,133
S005,P0070,51,133
S005,P0070,95,133
S005,P0070,71,133
S005,P0070,130,133
S005,P0070,102,133
S005,P0070,82,133
S005,P0070,109,133
S005,P0070,87,133
S005,P0070,125,133
S005,P0070,105,133
S005,P0070,102,133
S005,P0070,82,133
S005,P0070,101,133
S005,P0070,128,133
S005,P0070,65,133
S005,P0070,40,133
S005,P0070,106,133
S005,P0070,69,133
S005,P0070,128,133
S005,P0070,126,133
S005,P0070,53,133
S005,P0070,108,133
S005,P0070,95,133
S005,P0070,83,133
S005,P0070,93,133
S005,P0070,98,133
S005,P0070,109,133
S005,P0070,79,133
S005,P0070,69,133
S005,P0070,89,133
S005,P0070,115,133
S005,P0070,115,133
S005,P0070,132,133
S005,P0070,89,133
S005,P0070,101,133
S005,P0070,100,133
S005,P0070,130,133
S005,P0070,132,133
S005,P0070,58,133
S005,P0070,116,133
S005,P0070,57,133
S005,P0070,88,133
S005,P0070,33,133
S005,P0070,61,133
S005,P0070,123,133
S005,P0070,110,133
S005,P0070,72,133
S005,P0070,130,133
S005,P0070,84,133
S005,P0070,123,133
S005,P0070,116,133
S005,P0070,95,133
S005,P0070,93,133
S005,P0070,94,133
S005,P0070,103,133
S005,P0070,109,133
S005,P0070,125,133
S005,P0070,111,133
S005,P0070,103,133
S005,P0070,59,133
S005,P0070,111,133
S005,P0070,121,133
S005,P0070,103,133
S005,P0070,87,133
S005,P0070,42,133
S005,P0070,89,133
S005,P0070,45,133
S005,P0070,119,133
S005,P0070,124,133
S005,P0070,96,133
S005,P0070,123,133
S005,P0070,97,133
S005,P0070,107,133
S005,P0070,125,133
S005,P0070,104,133
S005,P0070,130,133
S005,P0070,111,133
S005,P0070,116,133
S005,P0070,73,133
S005,P0070,113,133
S005,P0070,92,133
S005,P0070,119,133
S005,P0070,124,133
S005,P0070,84,133
S005,P0070,127,133
S005,P0070,74,133
S005,P0070,127,133
S005,P0070,86,133
S005,P0070,116,133
S005,P0070,126,133
S005,P0070,93,133
S005,P0070,52,133
S005,P0070,60,133
S005,P0070,102,133
S005,P0070,131,133
S005,P0070,87,133
S005,P0070,78,133
S005,P0070,75,133
S005,P0070,97,133
S005,P0070,57,133
S005,P0070,101,133
S005,P0070,113,133
S005,P0070,112,133
S005,P0070,122,133
S005,P0070,103,133
S005,P0070,112,133
S005,P0070,117,133
S005,P0070,124,133
S005,P0070,126,133
S005,P0070,68,133
S005,P0070,52,133
S005,P0070,98,133
S005,P0070,83,133
S005,P0070,67,133
S005,P0070,114,133
S005,P0070,129,133
S005,P0070,100,133
S005,P0070,65,133
S005,P0070,121,133
S005,P0070,116,133
S005,P0070,75,133
S005,P0070,121,133
S005,P0070,32,133
S005,P0070,115,133
S005,P0070,94,133
S005,P0070,110,133
S005,P0070,117,133
S005,P0070,125,133
S005,P0070,104,133
S005,P0070,131,133
S005,P0070,114,133
S005,P0070,82,133
S005,P0070,97,133
S005,P0070,124,133
S005,P0070,112,133
S005,P0070,109,133
S005,P0070,70,133
S005,P0070,117,133
S005,P0070,112,133
S005,P0070,90,133
S005,P0070,130,133
S005,P0070,114,133
S005,P0070,126,133
S005,P0070,120,133
S005,P0070,89,133
S005,P0070,102,133
S005,P0070,126,133
S005,P0070,98,133
S005,P0070,77,133
S005,P0070,127,133
S005,P0070,93,133
S005,P0070,108,133
S005,P0070,119,133
S005,P0070,101,133
S005,P0070,71,133
S005,P0070,132,133
S005,P0070,94,133
S005,P0070,118,133
S005,P0070,65,133
S005,P0070,108,133
S005,P0070,92,133
S005,P0070,126,133
S005,P0070,96,133
S005,P0070,98,133
S005,P0070,118,133
S005,P0070,84,133
S005,P0070,95,133
S005,P0070,129,133
S005,P0070,87,133
S005,P0070,92,133
S005,P0070,98,133
S005,P0070,129,133
S005,P0070,29,133
S005,P0070,95,133
S005,P0070,114,133
S005,P0070,113,133
S005,P0070,128,133
S005,P0070,118,133
S005,P0070,125,133
S005,P0070,101,133
S005,P0070,102,133
S005,P0070,84,133
S005,P0070,116,133
S005,P0070,81,133
S005,P0070,128,133
S005,P0070,100,133
S005,P0070,127,133
S005,P0070,70,133
S005,P0070,78,133
S005,P0070,112,133
S005,P0070,130,133
S005,P0070,86,133
S005,P0070,86,133
S005,P0070,94,133
S005,P0070,119,133
S005,P0070,100,133
S005,P0070,51,133
S005,P0070,106,133
S005,P0070,98,133
S005,P0070,96,133
S005,P0070,105,133
S005,P0070,131,133
S005,P0070,70,133
S005,P0070,130,133
S005,P0070,92,133
S005,P0070,59,133
S005,P0070,91,133
S005,P0070,82,133
S005,P0070,119,133
S005,P0070,55,133
S005,P0070,100,133
S005,P0070,82,133
S005,P0070,102,133
S005,P0070,84,133
S005,P0070,85,133
S005,P0070,65,133
S005,P0070,99,133
S005,P0070,110,133
S005,P0070,125,133
S005,P0070,65,133
S005,P0070,91,133
S005,P0070,103,133
S005,P0070,59,133
S005,P0070,112,133
S005,P0070,117,133
S005,P0070,91,133
S005,P0070,126,133
S005,P0070,124,133
S005,P0070,104,133
S005,P0070,47,133
S005,P0070,69,133
S005,P0070,90,133
S005,P0070,127,133
S005,P0070,84,133
S005,P0070,50,133
S005,P0070,32,133
S005,P0070,128,133
S005,P0070,87,133
S005,P0171,115,132
S005,P0171,124,132
S005,P0171,131,132
S005,P0171,93,132
S005,P0171,74,132
S005,P0171,85,132
S005,P0171,117,132
S005,P0171,128,132
S005,P0171,104,132
S005,P0171,129,132
S005,P0171,120,132
S005,P0171,125,132
S005,P0171,70,132
S005,P0171,119,132
S005,P0171,100,132
S005,P0171,103,132
S005,P0171,99,132
S005,P0171,93,132
S005,P0171,123,132
S005,P0171,123,132
S005,P0171,95,132
S005,P0171,122,132
S005,P0171,94,132
S005,P0171,119,132
S005,P0171,100,132
S005,P0171,118,132
S005,P0171,93,132
S005,P0171,88,132
S005,P0171,121,132
S005,P0171,77,132
S005,P0171,104,132
S005,P0171,108,132
S005,P0171,75,132
S005,P0171,80,132
S005,P0171,69,132
S005,P0171,121,132
S005,P0171,129,132
S005,P0171,106,132
S005,P0171,120,132
S005,P0171,83,132
S005,P0171,103,132
S005,P0171,102,132
S005,P0171,112,132
S005,P0171,91,132
S005,P0171,104,132
S005,P0171,94,132
S005,P0171,119,132
S005,P0171,101,132
S005,P0171,92,132
S005,P0171,130,132
S005,P0171,65,132
S005,P0171,126,132
S005,P0171,72,132
S005,P0171,108,132
S005,P0171,71,132
S005,P0171,120,132
S005,P0171,71,132
S005,P0171,129,132
S005,P0171,125,132
S005,P0171,117,132
S005,P0171,111,132
S005,P0171,86,132
S005,P0171,87,132
S005,P0171,83,132
S005,P0171,95,132
S005,P0171,112,132
S005,P0171,62,132
S005,P0171,128,132
S005,P0171,119,132
S005,P0171,68,132
S005,P0171,105,132
S005,P0171,128,132
S005,P0171,130,132
S005,P0171,66,132
S005,P0171,87,132
S005,P0171,127,132
S005,P0171,114,132
S005,P0171,124,132
S005,P0171,69,132
S005,P0171,119,132
S005,P0171,130,132
S005,P0171,98,132
S005,P0171,82,132
S005,P0171,111,132
S005,P0171,107,132
S005,P0171,126,132
S005,P0171,128,132
S005,P0171,110,132
S005,P0171,72,132
S005,P0171,104,132
S005,P0171,120,132
S005,P0171,127,132
S005,P0171,117,132
S005,P0171,124,132
S005,P0171,120,132
S005,P0171,102,132
S005,P0171,86,132
S005,P0171,85,132
S005,P0171,112,132
S005,P0171,122,132
S005,P0171,110,132
S005,P0171,100,132
S005,P0171,103,132
S005,P0171,94,132
S005,P0171,56,132
S005,P0171,96,132
S005,P0171,79,132
S005,P0171,75,132
S005,P0171,128,132
S005,P0171,65,132
S005,P0171,118,132
S005,P0171,81,132
S005,P0171,75,132
S005,P0171,120,132
S005,P0171,58,132
S005,P0171,102,132
S005,P0171,107,132
S005,P0171,125,132
S005,P0171,110,132
S005,P0171,131,132
S005,P0171,110,132
S005,P0171,97,132
S005,P0171,129,132
S005,P0171,82,132
S005,P0171,63,132
S005,P0171,126,132
S005,P0171,82,132
S005,P0171,63,132
S005,P0171,56,132
S005,P0171,101,132
S005,P0171,127,132
S005,P0171,110,132
S005,P0171,114,132
S005,P0171,83,132
S005,P0171,75,132
S005,P0171,103,132
S005,P0171,86,132
S005,P0171,109,132
S005,P0171,64,132
S005,P0171,97,132
S005,P0171,99,132
S005,P0171,119,132
S005,P0171,70,132
S005,P0171,104,132
S005,P0171,65,132
S005,P0171,101,132
S005,P0171,95,132
S005,P0171,90,132
S005,P0171,122,132
S005,P0171,78,132
S005,P0171,52,132
S005,P0171,96,132
S005,P0171,101,132
S005,P0171,118,132
S005,P0171,61,132
S005,P0171,54,132
S005,P0171,113,132
S005,P0171,97,132
S005,P0171,57,132
S005,P0171,95,132
S005,P0171,102,132
S005,P0171,123,132
S005,P0171,130,132
S005,P0171,70,132
S005,P0171,95,132
S005,P0171,127,132
S005,P0171,109,132
S005,P0171,60,132
S005,P0171,83,132
S005,P0171,117,132
S005,P0171,128,132
S005,P0171,109,132
S005,P0171,129,132
S005,P0171,123,132
S005,P0171,122,132
S005,P0171,78,132
S005,P0171,118,132
S005,P0171,127,132
S005,P0171,106,132
S005,P0171,94,132
S005,P0171,116,132
S005,P0171,130,132
S005,P0171,95,132
S005,P0171,106,132
S005,P0171,108,132
S005,P0171,42,132
S005,P0171,129,132
S005,P0171,96,132
S005,P0171,115,132
S005,P0171,122,132
S005,P0171,128,132
S005,P0171,109,132
S005,P0171,91,132
S005,P0171,106,132
S005,P0171,98,132
S005,P0171,66,132
S005,P0171,110,132
S005,P0171,105,132
S005,P0171,93,132
S005,P0171,93,132
S005,P0171,73,132
S005,P0171,108,132
S005,P0171,85,132
S005,P0171,108,132
S005,P0171,96,132
S005,P0171,129,132
S005,P0171,92,132
S005,P0171,129,132
S005,P0171,54,132
S005,P0171,116,132
S005,P0171,103,132
S005,P0171,126,132
S005,P0171,128,132
S005,P0171,91,132
S005,P0171,105,132
S005,P0171,91,132
S005,P0171,131,132
S005,P0171,120,132
S005,P0171,124,132
S005,P0171,105,132
S005,P0171,117,132
S005,P0171,113,132
S005,P0171,82,132
S005,P0171,113,132
S005,P0171,108,132
S005,P0171,66,132
S005,P0171,86,132
S005,P0171,129,132
S005,P0171,101,132
S005,P0171,129,132
S005,P0171,115,132
S005,P0171,77,132
S005,P0171,129,132
S005,P0171,122,132
S005,P0171,76,132
S005,P0171,122,132
S005,P0171,65,132
S005,P0171,131,132
S005,P0171,126,132
S005,P0171,120,132
S005,P0171,126,132
S005,P0171,126,132
S005,P0171,125,132
S005,P0171,126,132
S005,P0171,118,132
S005,P0171,99,132
S005,P0171,130,132
S005,P0171,91,132
S005,P0171,57,132
S005,P0171,124,132
S005,P0171,129,132
S005,P0171,82,132
S005,P0171,99,132
S005,P0171,80,132
S005,P0171,101,132
S005,P0171,113,132
S005,P0171,93,132
S005,P0171,121,132
S005,P0171,109,132
S005,P0171,111,132
S005,P0171,105,132
S005,P0171,86,132
S005,P0171,79,132
S005,P0171,48,132
S005,P0171,101,132
S005,P0171,118,132
S005,P0171,96,132
S005,P0171,100,132
S005,P0171,98,132
S005,P0171,104,132
S005,P0171,104,132
S005,P0171,93,132
S005,P0171,81,132
S005,P0171,79,132
S005,P0171,98,132
S005,P0171,88,132
S005,P0171,62,132
S005,P0171,60,132
S005,P0171,72,132
S005,P0171,58,132
S005,P0171,113,132
S005,P0171,50,132
S005,P0171,95,132
S005,P0171,43,132
S005,P0171,94,132
S005,P0171,112,132
S005,P0171,100,132
S005,P0171,123,132
S005,P0171,117,132
S005,P0171,84,132
S005,P0171,81,132
S005,P0171,125,132
S005,P0171,76,132
S005,P0171,94,132
S005,P0171,66,132
S005,P0171,130,132
S005,P0171,87,132
S005,P0171,110,132
S005,P0171,85,132
S005,P0171,81,132
S005,P0171,99,132
S005,P0171,73,132
S005,P0171,100,132
S005,P0171,97,132
S005,P0171,97,132
S005,P0171,73,132
S005,P0171,67,132
S005,P0171,77,132
S005,P0171,27,132
S005,P0171,112,132
S005,P0171,81,132
S005,P0171,88,132
S005,P0171,112,132
S005,P0171,107,132
S005,P0171,100,132
S005,P0171,123,132
S005,P0171,114,132
S005,P0171,95,132
S005,P0171,102,132
S005,P0171,125,132
S005,P0171,82,132
S005,P0171,118,132
S005,P0171,81,132
S005,P0175,98,132
S005,P0175,53,132
S005,P0175,99,132
S005,P0175,130,132
S005,P0175,58,132
S005,P0175,120,132
S005,P0175,60,132
S005,P0175,74,132
S005,P0175,123,132
S005,P0175,105,132
S005,P0175,90,132
S005,P0175,118,132
S005,P0175,65,132
S005,P0175,66,132
S005,P0175,105,132
S005,P0175,28,132
S005,P0175,127,132
S005,P0175,53,132
S005,P0175,122,132
S005,P0175,124,132
S005,P0175,56,132
S005,P0175,109,132
S005,P0175,126,132
S005,P0175,123,132
S005,P0175,63,132
S005,P0175,87,132
S005,P0175,78,132
S005,P0175,79,132
S005,P0175,102,132
S005,P0175,65,132
S005,P0175,116,132
S005,P0175,112,132
S005,P0175,69,132
S005,P0175,89,132
S005,P0175,116,132
S005,P0175,121,132
S005,P0175,130,132
S005,P0175,79,132
S005,P0175,105,132
S005,P0175,131,132
S005,P0175,125,132
S005,P0175,115,132
S005,P0175,59,132
S005,P0175,73,132
S005,P0175,69,132
S005,P0175,111,132
S005,P0175,88,132
S005,P0175,131,132
S005,P0175,74,132
S005,P0175,123,132
S005,P0175,117,132
S005,P0175,105,132
S005,P0175,100,132
S005,P0175,30,132
S005,P0175,126,132
S005,P0175,123,132
S005,P0175,88,132
S005,P0175,120,132
S005,P0175,70,132
S005,P0175,131,132
S005,P0175,97,132
S005,P0175,128,132
S005,P0175,124,132
S005,P0175,121,132
S005,P0175,75,132
S005,P0175,131,132
S005,P0175,103,132
S005,P0175,100,132
S005,P0175,113,132
S005,P0175,120,132
S005,P0175,100,132
S005,P0175,114,132
S005,P0175,109,132
S005,P0175,101,132
S005,P0175,124,132
S005,P0175,103,132
S005,P0175,122,132
S005,P0175,94,132
S005,P0175,123,132
S005,P0175,101,132
S005,P0175,94,132
S005,P0175,69,132
S005,P0175,125,132
S005,P0175,104,132
S005,P0175,96,132
S005,P0175,129,132
S005,P0175,94,132
S005,P0175,116,132
S005,P0175,80,132
S005,P0175,109,132
S005,P0175,131,132
S005,P0175,54,132
S005,P0175,96,132
S005,P0175,94,132
S005,P0175,45,132
S005,P0175,86,132
S005,P0175,109,132
S005,P0175,104,132
S005,P0175,65,132
S005,P0175,98,132
S005,P0175,123,132
S005,P0175,102,132
S005,P0175,113,132
S005,P0175,68,132
S005,P0175,86,132
S005,P0175,53,132
S005,P0175,77,132
S005,P0175,123,132
S005,P0175,129,132
S005,P0175,95,132
S005,P0175,100,132
S005,P0175,107,132
S005,P0175,110,132
S005,P0175,97,132
S005,P0175,101,132
S005,P0175,119,132
S005,P0175,109,132
S005,P0175,61,132
S005,P0175,120,132
S005,P0175,88,132
S005,P0175,110,132
S005,P0175,102,132
S005,P0175,95,132
S005,P0175,80,132
S005,P0175,122,132
S005,P0175,71,132
S005,P0175,88,132
S005,P0175,68,132
S005,P0175,114,132
S005,P0175,129,132
S005,P0175,84,132
S005,P0175,96,132
S005,P0175,58,132
S005,P0175,123,132
S005,P0175,75,132
S005,P0175,98,132
S005,P0175,110,132
S005,P0175,103,132
S005,P0175,97,132
S005,P0175,103,132
S005,P0175,85,132
S005,P0175,104,132
S005,P0175,88,132
S005,P0175,119,132
S005,P0175,83,132
S005,P0175,127,132
S005,P0175,86,132
S005,P0175,112,132
S005,P0175,121,132
S005,P0175,131,132
S005,P0175,74,132
S005,P0175,64,132
S005,P0175,102,132
S005,P0175,97,132
S005,P0175,89,132
S005,P0175,125,132
S005,P0175,114,132
S005,P0175,91,132
S005,P0175,110,132
S005,P0175,99,132
S005,P0175,114,132
S005,P0175,109,132
S005,P0175,120,132
S005,P0175,107,132
S005,P0175,131,132
S005,P0175,76,132
S005,P0175,64,132
S005,P0175,113,132
S005,P0175,42,132
S005,P0175,103,132
S005,P0175,83,132
S005,P0175,111,132
S005,P0175,53,132
S005,P0175,120,132
S005,P0175,106,132
S005,P0175,103,132
S005,P0175,63,132
S005,P0175,88,132
S005,P0175,123,132
S005,P0175,123,132
S005,P0175,114,132
S005,P0175,121,132
S005,P0175,77,132
S005,P0175,121,132
S005,P0175,59,132
S005,P0175,127,132
S005,P0175,95,132
S005,P0175,76,132
S005,P0175,81,132
S005,P0175,98,132
S005,P0175,81,132
S005,P0175,114,132
S005,P0175,122,132
S005,P0175,128,132
S005,P0175,130,132
S005,P0175,100,132
S005,P0175,91,132
S005,P0175,72,132
S005,P0175,57,132
S005,P0175,128,132
S005,P0175,104,132
S005,P0175,102,132
S005,P0175,121,132
S005,P0175,56,132
S005,P0175,125,132
S005,P0175,125,132
S005,P0175,111,132
S005,P0175,125,132
S005,P0175,100,132
S005,P0175,94,132
S005,P0175,91,132
S005,P0175,104,132
S005,P0175,84,132
S005,P0175,78,132
S005,P0175,53,132
S005,P0175,78,132
S005,P0175,76,132
S005,P0175,77,132
S005,P0175,111,132
S005,P0175,118,132
S005,P0175,101,132
S005,P0175,117,132
S005,P0175,100,132
S005,P0175,112,132
S005,P0175,102,132
S005,P0175,85,132
S005,P0175,116,132
S005,P0175,87,132
S005,P0175,87,132
S005,P0175,91,132
S005,P0175,117,132
S005,P0175,94,132
S005,P0175,130,132
S005,P0175,82,132
S005,P0175,123,132
S005,P0175,54,132
S005,P0175,121,132
S005,P0175,126,132
S005,P0175,40,132
S005,P0175,97,132
S005,P0175,118,132
S005,P0175,128,132
S005,P0175,110,132
S005,P0175,96,132
S005,P0175,112,132
S005,P0175,97,132
S005,P0175,97,132
S005,P0175,87,132
S005,P0175,107,132
S005,P0175,79,132
S005,P0175,88,132
S005,P0175,100,132
S005,P0175,76,132
S005,P0175,130,132
S005,P0175,81,132
S005,P0175,45,132
S005,P0175,129,132
S005,P0175,123,132
S005,P0175,57,132
S005,P0175,113,132
S005,P0175,104,132
S005,P0175,107,132
S005,P0175,97,132
S005,P0175,98,132
S005,P0175,95,132
S005,P0175,112,132
S005,P0175,113,132
S005,P0175,78,132
S005,P0175,124,132
S005,P0175,128,132
S005,P0175,121,132
S005,P0175,105,132
S005,P0175,70,132
S005,P0175,127,132
S005,P0175,83,132
S005,P0175,67,132
S005,P0175,94,132
S005,P0175,109,132
S005,P0175,61,132
S005,P0175,90,132
S005,P0175,92,132
S005,P0175,91,132
S005,P0175,76,132
S005,P0175,101,132
S005,P0175,75,132
S005,P0175,99,132
S005,P0175,119,132
S005,P0175,50,132
S005,P0175,33,132
S005,P0175,131,132
S005,P0175,88,132
S005,P0175,76,132
S005,P0175,73,132
S005,P0175,119,132
S005,P0175,93,132
S005,P0175,76,132
S005,P0175,120,132
S005,P0175,113,132
S005,P0175,105,132
S005,P0175,119,132
S005,P0175,103,132
S005,P0175,104,132
S005,P0175,126,132
S005,P0175,115,132
S005,P0175,120,132
S005,P0175,64,132
S005,P0175,126,132
S005,P0175,92,132
S005,P0175,112,132
S005,P0175,103,132
S005,P0175,83,132
S005,P0175,76,132
S005,P0175,68,132
S005,P0175,69,132
S005,P0175,100,132
S005,P0175,120,132
S005,P0175,64,132
S005,P0175,99,132
S005,P0175,89,132
S005,P0175,124,132
S005,P0175,78,132
S005,P0175,80,132
S005,P0175,120,132
S005,P0175,85,132
S005,P0175,119,132
S005,P0175,125,132
S005,P0175,68,132
S005,P0175,95,132
S005,P0175,52,132
S005,P0175,93,132
S005,P0175,99,132
S005,P0175,127,132
S005,P0175,57,132
S005,P0175,100,132
S005,P0175,125,132
S005,P0175,93,132
S005,P0175,50,132
S005,P0175,91,132
S005,P0175,95,132
S005,P0175,125,132
S005,P0175,90,132
S005,P0175,109,132
S005,P0175,119,132
S005,P0046,129,158
S005,P0046,115,158
S005,P0046,80,158
S005,P0046,138,158
S005,P0046,156,158
S005,P0046,71,158
S005,P0046,127,158
S005,P0046,100,158
S005,P0046,117,158
S005,P0046,127,158
S005,P0046,150,158
S005,P0046,139,158
S005,P0046,149,158
S005,P0046,69,158
S005,P0046,139,158
S005,P0046,50,158
S005,P0046,96,158
S005,P0046,119,158
S005,P0046,134,158
S005,P0046,93,158
S005,P0046,128,158
S005,P0046,104,158
S005,P0046,78,158
S005,P0046,28,158
S005,P0046,129,158
S005,P0046,129,158
S005,P0046,101,158
S005,P0046,150,158
S005,P0046,122,158
S005,P0046,78,158
S005,P0046,126,158
S005,P0046,95,158
S005,P0046,139,158
S005,P0046,106,158
S005,P0046,152,158
S005,P0046,109,158
S005,P0046,136,158
S005,P0046,107,158
S005,P0046,90,158
S005,P0046,155,158
S005,P0046,131,158
S005,P0046,82,158
S005,P0046,153,158
S005,P0046,64,158
S005,P0046,114,158
S005,P0046,124,158
S005,P0046,90,158
S005,P0046,49,158
S005,P0046,48,158
S005,P0046,63,158
S005,P0046,149,158
S005,P0046,82,158
S005,P0046,114,158
S005,P0046,138,158
S005,P0046,138,158
S005,P0046,82,158
S005,P0046,91,158
S005,P0046,132,158
S005,P0046,97,158
S005,P0046,51,158
S005,P0046,103,158
S005,P0046,117,158
S005,P0046,119,158
S005,P0046,130,158
S005,P0046,136,158
S005,P0046,141,158
S005,P0046,103,158
S005,P0046,123,158
S005,P0046,96,158
S005,P0046,120,158
S005,P0046,153,158
S005,P0046,99,158
S005,P0046,87,158
S005,P0046,128,158
S005,P0046,124,158
S005,P0046,79,158
S005,P0046,96,158
S005,P0046,119,158
S005,P0046,131,158
S005,P0046,152,158
S005,P0046,157,158
S005,P0046,126,158
S005,P0046,140,158
S005,P0046,55,158
S005,P0046,148,158
S005,P0046,102,158
S005,P0046,84,158
S005,P0046,132,158
S005,P0046,153,158
S005,P0046,125,158
S005,P0046,115,158
S005,P0046,42,158
S005,P0046,84,158
S005,P0046,153,158
S005,P0046,144,158
S005,P0046,73,158
S005,P0046,64,158
S005,P0046,124,158
S005,P0046,141,158
S005,P0046,88,158
S005,P0046,138,158
S005,P0046,139,158
S005,P0046,97,158
S005,P0046,132,158
S005,P0046,100,158
S005,P0046,148,158
S005,P0046,148,158
S005,P0046,106,158
S005,P0046,125,158
S005,P0046,86,158
S005,P0046,123,158
S005,P0046,116,158
S005,P0046,127,158
S005,P0046,127,158
S005,P0046,98,158
S005,P0046,58,158
S005,P0046,42,158
S005,P0046,109,158
S005,P0046,103,158
S005,P0046,102,158
S005,P0046,107,158
S005,P0046,124,158
S005,P0046,154,158
S005,P0046,143,158
S005,P0046,138,158
S005,P0046,147,158
S005,P0046,123,158
S005,P0046,152,158
S005,P0046,127,158
S005,P0046,156,158
S005,P0046,100,158
S005,P0046,91,158
S005,P0046,107,158
S005,P0046,130,158
S005,P0046,150,158
S005,P0046,57,158
S005,P0046,146,158
S005,P0046,151,158
S005,P0046,115,158
S005,P0046,115,158
S005,P0046,140,158
S005,P0046,143,158
S005,P0046,115,158
S005,P0046,147,158
S005,P0046,65,158
S005,P0046,146,158
S005,P0046,122,158
S005,P0046,81,158
S005,P0046,114,158
S005,P0046,117,158
S005,P0046,107,158
S005,P0046,82,158
S005,P0046,112,158
S005,P0046,130,158
S005,P0046,75,158
S005,P0046,105,158
S005,P0046,141,158
S005,P0046,135,158
S005,P0046,157,158
S005,P0046,114,158
S005,P0046,104,158
S005,P0046,129,158
S005,P0046,143,158
S005,P0046,134,158
S005,P0046,79,158
S005,P0046,108,158
S005,P0046,20,158
S005,P0046,140,158
S005,P0046,127,158
S005,P0046,151,158
S005,P0046,112,158
S005,P0046,139,158
S005,P0046,79,158
S005,P0046,157,158
S005,P0046,153,158
S005,P0046,78,158
S005,P0046,155,158
S005,P0046,117,158
S005,P0046,118,158
S005,P0046,140,158
S005,P0046,154,158
S005,P0046,132,158
S005,P0046,143,158
S005,P0046,152,158
S005,P0046,143,158
S005,P0046,108,158
S005,P0046,146,158
S005,P0046,120,158
S005,P0046,99,158
S005,P0046,134,158
S005,P0046,144,158
S005,P0046,123,158
S005,P0046,141,158
S005,P0046,139,158
S005,P0046,80,158
S005,P0046,90,158
S005,P0046,121,158
S005,P0046,145,158
S005,P0046,136,158
S005,P0046,112,158
S005,P0046,116,158
S005,P0046,152,158
S005,P0046,50,158
S005,P0046,122,158
S005,P0046,89,158
S005,P0046,151,158
S005,P0046,120,158
S005,P0046,75,158
S005,P0046,155,158
