ProductID,PDate,MovingAvgUnitsSold
P0187,2022-01-08,121.00
P0187,2022-01-08,120.29
P0187,2022-01-08,125.43
P0187,2022-01-08,124.29
P0187,2022-01-09,121.57
P0187,2022-01-09,129.71
P0187,2022-01-09,124.71
P0187,2022-01-09,117.29
P0187,2022-01-09,127.71
P0187,2022-01-10,135.00
P0187,2022-01-10,120.57
P0187,2022-01-10,127.86
P0187,2022-01-10,116.57
P0187,2022-01-10,130.57
P0187,2022-01-11,141.43
P0187,2022-01-11,130.71
P0187,2022-01-11,121.14
P0187,2022-01-11,137.86
P0187,2022-01-11,142.00
P0187,2022-01-12,150.43
P0187,2022-01-12,145.00
P0187,2022-01-12,145.00
P0187,2022-01-12,148.43
P0187,2022-01-12,154.86
P0187,2022-01-13,144.00
P0187,2022-01-13,140.57
P0187,2022-01-13,126.86
P0187,2022-01-13,133.86
P0187,2022-01-13,131.71
P0187,2022-01-14,133.00
P0187,2022-01-14,130.14
P0187,2022-01-14,122.00
P0187,2022-01-14,111.43
P0187,2022-01-14,129.57
P0187,2022-01-15,130.57
P0187,2022-01-15,142.86
P0187,2022-01-15,139.57
P0187,2022-01-15,129.86
P0187,2022-01-15,144.86
P0187,2022-01-16,147.71
P0187,2022-01-16,136.14
P0187,2022-01-16,116.57
P0187,2022-01-16,104.00
P0187,2022-01-16,105.86
P0187,2022-01-17,116.57
P0187,2022-01-17,112.29
P0187,2022-01-17,114.57
P0187,2022-01-17,112.86
P0187,2022-01-17,120.86
P0187,2022-01-18,119.71
P0187,2022-01-18,118.14
P0187,2022-01-18,120.71
P0187,2022-01-18,120.14
P0187,2022-01-18,117.14
P0187,2022-01-19,134.57
P0187,2022-01-19,140.14
P0187,2022-01-19,140.43
P0187,2022-01-19,153.00
P0187,2022-01-19,140.71
P0187,2022-01-20,137.14
P0187,2022-01-20,144.00
P0187,2022-01-20,123.86
P0187,2022-01-20,114.29
P0187,2022-01-20,117.00
P0187,2022-01-21,122.86
P0187,2022-01-21,142.86
P0187,2022-01-21,160.86
P0187,2022-01-21,151.86
P0187,2022-01-21,154.43
P0187,2022-01-22,164.00
P0187,2022-01-22,150.86
P0187,2022-01-22,134.57
P0187,2022-01-22,131.29
P0187,2022-01-22,118.57
P0187,2022-01-23,125.29
P0187,2022-01-23,129.43
P0187,2022-01-23,116.71
P0187,2022-01-23,126.14
P0187,2022-01-23,127.14
P0187,2022-01-24,122.29
P0187,2022-01-24,119.57
P0187,2022-01-24,122.43
P0187,2022-01-24,129.14
P0187,2022-01-24,141.29
P0187,2022-01-25,144.57
P0187,2022-01-25,158.14
P0187,2022-01-25,153.43
P0187,2022-01-25,157.71
P0187,2022-01-25,146.57
P0187,2022-01-26,140.71
P0187,2022-01-26,133.57
P0187,2022-01-26,135.86
P0187,2022-01-26,125.00
P0187,2022-01-26,135.14
P0187,2022-01-27,129.00
P0187,2022-01-27,137.43
P0187,2022-01-27,137.71
P0187,2022-01-27,143.14
P0187,2022-01-27,131.57
P0187,2022-01-28,127.00
P0187,2022-01-28,120.43
P0187,2022-01-28,126.00
P0187,2022-01-28,119.00
P0187,2022-01-28,117.43
P0187,2022-01-29,122.00
P0187,2022-01-29,126.86
P0187,2022-01-29,133.57
P0187,2022-01-29,132.14
P0187,2022-01-29,144.14
P0187,2022-01-30,156.29
P0187,2022-01-30,155.57
P0187,2022-01-30,158.29
P0187,2022-01-30,158.14
P0187,2022-01-30,155.14
P0187,2022-01-31,157.71
P0187,2022-01-31,146.57
P0187,2022-01-31,142.57
P0187,2022-01-31,143.14
P0187,2022-01-31,132.14
P0187,2022-02-01,134.86
P0187,2022-02-01,135.71
P0187,2022-02-01,135.14
P0187,2022-02-01,138.29
P0187,2022-02-01,133.14
P0187,2022-02-02,130.00
P0187,2022-02-02,126.43
P0187,2022-02-02,131.29
P0187,2022-02-02,126.14
P0187,2022-02-02,120.14
P0187,2022-02-03,121.43
P0187,2022-02-03,131.14
P0187,2022-02-03,138.14
P0187,2022-02-03,141.00
P0187,2022-02-03,132.57
P0187,2022-02-04,130.00
P0187,2022-02-04,129.29
P0187,2022-02-04,136.71
P0187,2022-02-04,122.71
P0187,2022-02-04,127.00
P0187,2022-02-05,122.00
P0187,2022-02-05,136.43
P0187,2022-02-05,147.57
P0187,2022-02-05,147.43
P0187,2022-02-05,133.00
P0187,2022-02-06,138.71
P0187,2022-02-06,131.71
P0187,2022-02-06,138.29
P0187,2022-02-06,122.71
P0187,2022-02-06,117.71
P0187,2022-02-07,122.71
P0187,2022-02-07,119.29
P0187,2022-02-07,126.86
P0187,2022-02-07,131.00
P0187,2022-02-07,129.29
P0187,2022-02-08,134.86
P0187,2022-02-08,137.29
P0187,2022-02-08,140.29
P0187,2022-02-08,134.29
P0187,2022-02-08,132.00
P0187,2022-02-09,129.86
P0187,2022-02-09,128.14
P0187,2022-02-09,127.57
P0187,2022-02-09,130.43
P0187,2022-02-09,122.14
P0187,2022-02-10,131.29
P0187,2022-02-10,128.29
P0187,2022-02-10,136.29
P0187,2022-02-10,146.00
P0187,2022-02-10,139.14
P0187,2022-02-11,157.71
P0187,2022-02-11,166.14
P0187,2022-02-11,170.57
P0187,2022-02-11,166.14
P0187,2022-02-11,148.29
P0187,2022-02-12,136.86
P0187,2022-02-12,142.14
P0187,2022-02-12,122.43
P0187,2022-02-12,125.00
P0187,2022-02-12,117.14
P0187,2022-02-13,116.00
P0187,2022-02-13,125.00
P0187,2022-02-13,133.57
P0187,2022-02-13,139.57
P0187,2022-02-13,136.86
P0187,2022-02-14,126.43
P0187,2022-02-14,126.86
P0187,2022-02-14,133.57
P0187,2022-02-14,132.43
P0187,2022-02-14,138.57
P0187,2022-02-15,137.00
P0187,2022-02-15,125.86
P0187,2022-02-15,125.43
P0187,2022-02-15,125.57
P0187,2022-02-15,135.14
P0187,2022-02-16,124.43
P0187,2022-02-16,111.43
P0187,2022-02-16,104.00
P0187,2022-02-16,108.71
P0187,2022-02-16,108.57
P0187,2022-02-17,111.57
P0187,2022-02-17,108.43
P0187,2022-02-17,118.00
P0187,2022-02-17,118.14
P0187,2022-02-17,128.29
P0187,2022-02-18,122.29
P0187,2022-02-18,126.71
P0187,2022-02-18,130.57
P0187,2022-02-18,115.43
P0187,2022-02-18,115.29
P0187,2022-02-19,118.14
P0187,2022-02-19,112.29
P0187,2022-02-19,120.14
P0187,2022-02-19,112.14
P0187,2022-02-19,100.71
P0187,2022-02-20,117.86
P0187,2022-02-20,118.71
P0187,2022-02-20,114.43
P0187,2022-02-20,109.43
P0187,2022-02-20,104.43
P0187,2022-02-21,117.71
P0187,2022-02-21,134.00
P0187,2022-02-21,120.71
P0187,2022-02-21,116.86
P0187,2022-02-21,118.14
P0187,2022-02-22,132.29
P0187,2022-02-22,148.71
P0187,2022-02-22,141.57
P0187,2022-02-22,131.14
P0187,2022-02-22,134.14
P0187,2022-02-23,150.14
P0187,2022-02-23,161.29
P0187,2022-02-23,164.43
P0187,2022-02-23,153.71
P0187,2022-02-23,152.71
P0187,2022-02-24,151.00
P0187,2022-02-24,145.71
P0187,2022-02-24,124.43
P0187,2022-02-24,128.71
P0187,2022-02-24,113.43
P0187,2022-02-25,117.86
P0187,2022-02-25,119.57
P0187,2022-02-25,123.14
P0187,2022-02-25,138.00
P0187,2022-02-25,148.00
P0187,2022-02-26,141.14
P0187,2022-02-26,148.29
P0187,2022-02-26,149.14
P0187,2022-02-26,164.14
P0187,2022-02-26,165.00
P0187,2022-02-27,156.57
P0187,2022-02-27,152.71
P0187,2022-02-27,151.71
P0187,2022-02-27,142.71
P0187,2022-02-27,138.29
P0187,2022-02-28,129.57
P0187,2022-02-28,133.00
P0187,2022-02-28,133.00
P0187,2022-02-28,134.57
P0187,2022-02-28,133.86
P0187,2022-03-01,139.43
P0187,2022-03-01,135.43
P0187,2022-03-01,124.43
P0187,2022-03-01,116.86
P0187,2022-03-01,106.29
P0187,2022-03-02,101.71
P0187,2022-03-02,94.57
P0187,2022-03-02,88.71
P0187,2022-03-02,96.29
P0187,2022-03-02,103.57
P0187,2022-03-03,94.86
P0187,2022-03-03,96.71
P0187,2022-03-03,96.00
P0187,2022-03-03,97.71
P0187,2022-03-03,99.71
P0187,2022-03-04,98.43
P0187,2022-03-04,90.86
P0187,2022-03-04,104.57
P0187,2022-03-04,113.00
P0187,2022-03-04,112.29
P0187,2022-03-05,110.00
P0187,2022-03-05,108.14
P0187,2022-03-05,104.71
P0187,2022-03-05,107.57
P0187,2022-03-05,97.14
P0187,2022-03-06,90.71
P0187,2022-03-06,81.29
P0187,2022-03-06,79.57
P0187,2022-03-06,72.86
P0187,2022-03-06,79.29
P0187,2022-03-07,86.86
P0187,2022-03-07,86.29
P0187,2022-03-07,88.14
P0187,2022-03-07,98.43
P0187,2022-03-07,105.29
P0187,2022-03-08,109.00
P0187,2022-03-08,104.00
P0187,2022-03-08,95.86
P0187,2022-03-08,99.57
P0187,2022-03-08,97.43
P0187,2022-03-09,103.43
P0187,2022-03-09,95.71
P0187,2022-03-09,100.43
P0187,2022-03-09,100.57
P0187,2022-03-09,98.43
P0187,2022-03-10,98.71
P0187,2022-03-10,100.29
P0187,2022-03-10,99.86
P0187,2022-03-10,96.43
P0187,2022-03-10,84.57
P0187,2022-03-11,85.57
P0187,2022-03-11,94.14
P0187,2022-03-11,98.57
P0187,2022-03-11,114.43
P0187,2022-03-11,109.14
P0187,2022-03-12,111.43
P0187,2022-03-12,118.00
P0187,2022-03-12,119.43
P0187,2022-03-12,106.43
P0187,2022-03-12,103.71
P0187,2022-03-13,85.00
P0187,2022-03-13,85.71
P0187,2022-03-13,85.14
P0187,2022-03-13,85.14
P0187,2022-03-13,75.43
P0187,2022-03-14,74.86
P0187,2022-03-14,76.14
P0187,2022-03-14,81.71
P0187,2022-03-14,79.14
P0187,2022-03-14,82.29
P0187,2022-03-15,84.43
P0187,2022-03-15,84.00
P0187,2022-03-15,86.29
P0187,2022-03-15,82.86
P0187,2022-03-15,76.43
P0187,2022-03-16,87.57
P0187,2022-03-16,87.71
P0187,2022-03-16,92.71
P0187,2022-03-16,96.29
P0187,2022-03-16,102.00
P0187,2022-03-17,99.57
P0187,2022-03-17,102.14
P0187,2022-03-17,95.43
P0187,2022-03-17,99.29
P0187,2022-03-17,100.14
P0187,2022-03-18,102.14
P0187,2022-03-18,104.29
P0187,2022-03-18,106.43
P0187,2022-03-18,100.57
P0187,2022-03-18,104.14
P0187,2022-03-19,99.57
P0187,2022-03-19,95.43
P0187,2022-03-19,93.00
P0187,2022-03-19,90.71
P0187,2022-03-19,93.57
P0187,2022-03-20,96.71
P0187,2022-03-20,85.57
P0187,2022-03-20,79.29
P0187,2022-03-20,79.29
P0187,2022-03-20,77.86
P0187,2022-03-21,70.57
P0187,2022-03-21,72.57
P0187,2022-03-21,83.86
P0187,2022-03-21,96.29
P0187,2022-03-21,98.71
P0187,2022-03-22,90.00
P0187,2022-03-22,88.57
P0187,2022-03-22,100.57
P0187,2022-03-22,94.29
P0187,2022-03-22,82.71
P0187,2022-03-23,75.86
P0187,2022-03-23,75.14
P0187,2022-03-23,83.14
P0187,2022-03-23,88.14
P0187,2022-03-23,81.29
P0187,2022-03-24,82.57
P0187,2022-03-24,89.86
P0187,2022-03-24,96.29
P0187,2022-03-24,105.71
P0187,2022-03-24,107.86
P0187,2022-03-25,107.71
P0187,2022-03-25,109.71
P0187,2022-03-25,114.43
P0187,2022-03-25,106.86
P0187,2022-03-25,97.29
P0187,2022-03-26,96.86
P0187,2022-03-26,92.00
P0187,2022-03-26,87.86
P0187,2022-03-26,89.57
P0187,2022-03-26,89.00
P0187,2022-03-27,87.14
P0187,2022-03-27,88.43
P0187,2022-03-27,87.00
P0187,2022-03-27,86.29
P0187,2022-03-27,91.86
P0187,2022-03-28,93.57
P0187,2022-03-28,85.29
P0187,2022-03-28,88.43
P0187,2022-03-28,92.29
P0187,2022-03-28,85.57
P0187,2022-03-29,93.43
P0187,2022-03-29,85.29
P0187,2022-03-29,78.29
P0187,2022-03-29,77.14
P0187,2022-03-29,80.71
P0187,2022-03-30,75.71
P0187,2022-03-30,85.14
P0187,2022-03-30,77.71
P0187,2022-03-30,86.43
P0187,2022-03-30,85.14
P0187,2022-03-31,89.57
P0187,2022-03-31,87.57
P0187,2022-03-31,102.86
P0187,2022-03-31,96.86
P0187,2022-03-31,103.86
P0187,2022-04-01,106.57
P0187,2022-04-01,100.43
P0187,2022-04-01,102.43
P0187,2022-04-01,93.57
P0187,2022-04-01,81.29
P0187,2022-04-02,82.14
P0187,2022-04-02,79.86
P0187,2022-04-02,73.14
P0187,2022-04-02,77.57
P0187,2022-04-02,83.57
P0187,2022-04-03,93.57
P0187,2022-04-03,93.57
P0187,2022-04-03,95.00
P0187,2022-04-03,97.43
P0187,2022-04-03,101.43
P0187,2022-04-04,107.71
P0187,2022-04-04,99.14
P0187,2022-04-04,101.86
P0187,2022-04-04,104.00
P0187,2022-04-04,100.71
P0187,2022-04-05,94.71
P0187,2022-04-05,94.43
P0187,2022-04-05,103.71
P0187,2022-04-05,107.86
P0187,2022-04-05,112.14
P0187,2022-04-06,108.29
P0187,2022-04-06,100.86
P0187,2022-04-06,96.43
P0187,2022-04-06,91.86
P0187,2022-04-06,76.43
P0187,2022-04-07,75.71
P0187,2022-04-07,65.57
P0187,2022-04-07,62.14
P0187,2022-04-07,77.14
P0187,2022-04-07,81.43
P0187,2022-04-08,88.14
P0187,2022-04-08,94.29
P0187,2022-04-08,87.86
P0187,2022-04-08,92.43
P0187,2022-04-08,102.00
P0187,2022-04-09,95.29
P0187,2022-04-09,98.43
P0187,2022-04-09,88.00
P0187,2022-04-09,80.00
P0187,2022-04-09,81.86
P0187,2022-04-10,79.86
P0187,2022-04-10,72.00
P0187,2022-04-10,70.57
P0187,2022-04-10,70.57
P0187,2022-04-10,73.43
P0187,2022-04-11,77.71
P0187,2022-04-11,88.29
P0187,2022-04-11,88.29
P0187,2022-04-11,96.14
P0187,2022-04-11,92.57
P0187,2022-04-12,90.57
P0187,2022-04-12,91.43
P0187,2022-04-12,103.00
P0187,2022-04-12,93.57
P0187,2022-04-12,92.00
P0187,2022-04-13,80.57
P0187,2022-04-13,98.00
P0187,2022-04-13,106.57
P0187,2022-04-13,112.57
P0187,2022-04-13,104.29
P0187,2022-04-14,107.00
P0187,2022-04-14,103.57
P0187,2022-04-14,114.43
P0187,2022-04-14,102.43
P0187,2022-04-14,101.00
P0187,2022-04-15,92.14
P0187,2022-04-15,89.71
P0187,2022-04-15,88.71
P0187,2022-04-15,88.43
P0187,2022-04-15,83.00
P0187,2022-04-16,77.14
P0187,2022-04-16,66.71
P0187,2022-04-16,70.57
P0187,2022-04-16,71.14
P0187,2022-04-16,64.71
P0187,2022-04-17,74.14
P0187,2022-04-17,71.00
P0187,2022-04-17,72.86
P0187,2022-04-17,80.14
P0187,2022-04-17,81.29
P0187,2022-04-18,81.57
P0187,2022-04-18,84.71
P0187,2022-04-18,87.14
P0187,2022-04-18,91.57
P0187,2022-04-18,94.57
P0187,2022-04-19,87.86
P0187,2022-04-19,97.57
P0187,2022-04-19,88.43
P0187,2022-04-19,90.57
P0187,2022-04-19,83.71
P0187,2022-04-20,93.86
P0187,2022-04-20,88.86
P0187,2022-04-20,94.71
P0187,2022-04-20,90.14
P0187,2022-04-20,106.43
P0187,2022-04-21,104.57
P0187,2022-04-21,107.43
P0187,2022-04-21,99.14
P0187,2022-04-21,107.71
P0187,2022-04-21,103.43
P0187,2022-04-22,98.29
P0187,2022-04-22,91.71
P0187,2022-04-22,99.29
P0187,2022-04-22,102.00
P0187,2022-04-22,104.14
P0187,2022-04-23,107.71
P0187,2022-04-23,102.57
P0187,2022-04-23,104.71
P0187,2022-04-23,106.29
P0187,2022-04-23,97.14
P0187,2022-04-24,86.43
P0187,2022-04-24,83.14
P0187,2022-04-24,83.43
P0187,2022-04-24,90.29
P0187,2022-04-24,89.29
P0187,2022-04-25,84.57
P0187,2022-04-25,84.14
P0187,2022-04-25,88.14
P0187,2022-04-25,86.29
P0187,2022-04-25,74.86
P0187,2022-04-26,73.86
P0187,2022-04-26,78.00
P0187,2022-04-26,79.14
P0187,2022-04-26,86.57
P0187,2022-04-26,88.43
P0187,2022-04-27,88.57
P0187,2022-04-27,105.71
P0187,2022-04-27,100.86
P0187,2022-04-27,95.43
P0187,2022-04-27,99.57
P0187,2022-04-28,99.29
P0187,2022-04-28,97.00
P0187,2022-04-28,95.71
P0187,2022-04-28,79.86
P0187,2022-04-28,86.29
P0187,2022-04-29,86.71
P0187,2022-04-29,84.14
P0187,2022-04-29,82.00
P0187,2022-04-29,85.71
P0187,2022-04-29,84.57
P0187,2022-04-30,88.86
P0187,2022-04-30,95.57
P0187,2022-04-30,92.86
P0187,2022-04-30,94.29
P0187,2022-04-30,95.86
P0187,2022-05-01,88.43
P0187,2022-05-01,98.14
P0187,2022-05-01,97.29
P0187,2022-05-01,89.71
P0187,2022-05-01,91.86
P0187,2022-05-02,93.43
P0187,2022-05-02,91.14
P0187,2022-05-02,100.14
P0187,2022-05-02,99.86
P0187,2022-05-02,98.57
P0187,2022-05-03,100.71
P0187,2022-05-03,99.00
P0187,2022-05-03,92.57
P0187,2022-05-03,91.43
P0187,2022-05-03,81.29
P0187,2022-05-04,77.43
P0187,2022-05-04,87.14
P0187,2022-05-04,88.71
P0187,2022-05-04,83.00
P0187,2022-05-04,81.86
P0187,2022-05-05,84.43
P0187,2022-05-05,91.57
P0187,2022-05-05,84.43
P0187,2022-05-05,66.14
P0187,2022-05-05,60.00
P0187,2022-05-06,67.00
P0187,2022-05-06,65.86
P0187,2022-05-06,54.57
P0187,2022-05-06,56.71
P0187,2022-05-06,80.00
P0187,2022-05-07,91.14
P0187,2022-05-07,87.86
P0187,2022-05-07,91.00
P0187,2022-05-07,91.43
P0187,2022-05-07,101.86
P0187,2022-05-08,98.29
P0187,2022-05-08,75.43
P0187,2022-05-08,73.86
P0187,2022-05-08,80.00
P0187,2022-05-08,81.29
P0187,2022-05-09,85.43
P0187,2022-05-09,84.71
P0187,2022-05-09,84.57
P0187,2022-05-09,84.29
P0187,2022-05-09,87.86
P0187,2022-05-10,97.71
P0187,2022-05-10,94.29
P0187,2022-05-10,97.86
P0187,2022-05-10,100.43
P0187,2022-05-10,103.43
P0187,2022-05-11,119.00
P0187,2022-05-11,119.57
P0187,2022-05-11,110.86
P0187,2022-05-11,117.00
P0187,2022-05-11,111.86
P0187,2022-05-12,119.57
P0187,2022-05-12,127.86
P0187,2022-05-12,114.86
P0187,2022-05-12,116.43
P0187,2022-05-12,122.71
P0187,2022-05-13,103.57
P0187,2022-05-13,108.86
P0187,2022-05-13,95.43
P0187,2022-05-13,96.57
P0187,2022-05-13,105.86
P0187,2022-05-14,99.00
P0187,2022-05-14,104.86
P0187,2022-05-14,119.29
P0187,2022-05-14,119.29
P0187,2022-05-14,118.71
P0187,2022-05-15,110.71
P0187,2022-05-15,116.29
P0187,2022-05-15,122.00
P0187,2022-05-15,96.43
P0187,2022-05-15,94.00
P0187,2022-05-16,87.14
P0187,2022-05-16,90.00
P0187,2022-05-16,91.00
P0187,2022-05-16,83.00
P0187,2022-05-16,79.71
P0187,2022-05-17,87.29
P0187,2022-05-17,87.14
P0187,2022-05-17,92.57
P0187,2022-05-17,85.29
P0187,2022-05-17,85.14
P0187,2022-05-18,76.14
P0187,2022-05-18,79.00
P0187,2022-05-18,81.43
P0187,2022-05-18,76.00
P0187,2022-05-18,83.29
P0187,2022-05-19,92.00
P0187,2022-05-19,83.71
P0187,2022-05-19,105.00
P0187,2022-05-19,109.43
P0187,2022-05-19,113.29
P0187,2022-05-20,114.57
P0187,2022-05-20,99.00
P0187,2022-05-20,98.14
P0187,2022-05-20,98.86
P0187,2022-05-20,77.86
P0187,2022-05-21,73.43
P0187,2022-05-21,70.71
P0187,2022-05-21,72.86
P0187,2022-05-21,80.43
P0187,2022-05-21,79.00
P0187,2022-05-22,80.29
P0187,2022-05-22,80.71
P0187,2022-05-22,81.00
P0187,2022-05-22,87.43
P0187,2022-05-22,89.14
P0187,2022-05-23,93.29
P0187,2022-05-23,98.71
P0187,2022-05-23,101.14
P0187,2022-05-23,112.71
P0187,2022-05-23,106.29
P0187,2022-05-24,101.86
P0187,2022-05-24,106.29
P0187,2022-05-24,100.00
P0187,2022-05-24,91.29
P0187,2022-05-24,86.00
P0187,2022-05-25,80.00
P0187,2022-05-25,81.86
P0187,2022-05-25,79.00
P0187,2022-05-25,70.29
P0187,2022-05-25,73.29
P0187,2022-05-26,77.71
P0187,2022-05-26,92.57
P0187,2022-05-26,91.29
P0187,2022-05-26,99.43
P0187,2022-05-26,105.14
P0187,2022-05-27,109.00
P0187,2022-05-27,110.14
P0187,2022-05-27,110.14
P0187,2022-05-27,94.86
P0187,2022-05-27,92.71
P0187,2022-05-28,79.00
P0187,2022-05-28,68.86
P0187,2022-05-28,68.00
P0187,2022-05-28,66.86
P0187,2022-05-28,71.43
P0187,2022-05-29,76.43
P0187,2022-05-29,71.29
P0187,2022-05-29,76.43
P0187,2022-05-29,75.00
P0187,2022-05-29,81.71
P0187,2022-05-30,80.43
P0187,2022-05-30,72.71
P0187,2022-05-30,77.00
P0187,2022-05-30,90.43
P0187,2022-05-30,90.86
P0187,2022-05-31,98.71
P0187,2022-05-31,98.14
P0187,2022-05-31,96.00
P0187,2022-05-31,97.29
P0187,2022-05-31,87.43
P0187,2022-06-01,75.43
P0187,2022-06-01,77.86
P0187,2022-06-01,75.57
P0187,2022-06-01,66.86
P0187,2022-06-01,70.00
P0187,2022-06-02,69.14
P0187,2022-06-02,75.29
P0187,2022-06-02,80.43
P0187,2022-06-02,81.43
P0187,2022-06-02,80.86
P0187,2022-06-03,88.57
P0187,2022-06-03,91.14
P0187,2022-06-03,96.86
P0187,2022-06-03,88.29
P0187,2022-06-03,86.29
P0187,2022-06-04,92.86
P0187,2022-06-04,94.86
P0187,2022-06-04,100.00
P0187,2022-06-04,95.00
P0187,2022-06-04,86.71
P0187,2022-06-05,95.43
P0187,2022-06-05,94.71
P0187,2022-06-05,87.14
P0187,2022-06-05,96.43
P0187,2022-06-05,88.43
P0187,2022-06-06,86.86
P0187,2022-06-06,87.14
P0187,2022-06-06,86.29
P0187,2022-06-06,97.71
P0187,2022-06-06,110.86
P0187,2022-06-07,106.14
P0187,2022-06-07,104.43
P0187,2022-06-07,114.00
P0187,2022-06-07,125.00
P0187,2022-06-07,128.57
P0187,2022-06-08,121.29
P0187,2022-06-08,110.71
P0187,2022-06-08,105.00
P0187,2022-06-08,98.86
P0187,2022-06-08,91.29
P0187,2022-06-09,84.57
P0187,2022-06-09,84.29
P0187,2022-06-09,88.29
P0187,2022-06-09,87.29
P0187,2022-06-09,96.00
P0187,2022-06-10,103.71
P0187,2022-06-10,99.57
P0187,2022-06-10,101.14
P0187,2022-06-10,102.29
P0187,2022-06-10,100.14
P0187,2022-06-11,97.00
P0187,2022-06-11,83.86
P0187,2022-06-11,77.71
P0187,2022-06-11,76.43
P0187,2022-06-11,72.86
P0187,2022-06-12,71.14
P0187,2022-06-12,66.57
P0187,2022-06-12,62.14
P0187,2022-06-12,69.57
P0187,2022-06-12,75.14
P0187,2022-06-13,81.14
P0187,2022-06-13,88.14
P0187,2022-06-13,91.57
P0187,2022-06-13,100.71
P0187,2022-06-13,107.29
P0187,2022-06-14,106.14
P0187,2022-06-14,106.00
P0187,2022-06-14,108.86
P0187,2022-06-14,106.29
P0187,2022-06-14,104.86
P0187,2022-06-15,93.86
P0187,2022-06-15,90.14
P0187,2022-06-15,90.57
P0187,2022-06-15,86.71
P0187,2022-06-15,94.00
P0187,2022-06-16,92.71
P0187,2022-06-16,90.71
P0187,2022-06-16,87.57
P0187,2022-06-16,85.43
P0187,2022-06-16,85.00
P0187,2022-06-17,96.71
P0187,2022-06-17,93.14
P0187,2022-06-17,99.14
P0187,2022-06-17,100.14
P0187,2022-06-17,100.57
P0187,2022-06-18,105.86
P0187,2022-06-18,106.29
P0187,2022-06-18,106.29
P0187,2022-06-18,93.57
P0187,2022-06-18,92.86
P0187,2022-06-19,84.43
P0187,2022-06-19,89.43
P0187,2022-06-19,93.86
P0187,2022-06-19,91.00
P0187,2022-06-19,78.43
P0187,2022-06-20,84.29
P0187,2022-06-20,84.00
P0187,2022-06-20,89.71
P0187,2022-06-20,95.00
P0187,2022-06-20,90.86
P0187,2022-06-21,98.00
P0187,2022-06-21,102.00
P0187,2022-06-21,112.43
P0187,2022-06-21,112.29
P0187,2022-06-21,110.57
P0187,2022-06-22,101.43
P0187,2022-06-22,104.00
P0187,2022-06-22,98.86
P0187,2022-06-22,103.00
P0187,2022-06-22,92.43
P0187,2022-06-23,95.71
P0187,2022-06-23,90.86
P0187,2022-06-23,98.71
P0187,2022-06-23,95.86
P0187,2022-06-23,93.14
P0187,2022-06-24,95.86
P0187,2022-06-24,95.14
P0187,2022-06-24,90.29
P0187,2022-06-24,93.43
P0187,2022-06-24,95.43
P0187,2022-06-25,106.14
P0187,2022-06-25,111.71
P0187,2022-06-25,107.71
P0187,2022-06-25,112.14
P0187,2022-06-25,105.43
P0187,2022-06-26,114.86
P0187,2022-06-26,110.00
P0187,2022-06-26,94.43
P0187,2022-06-26,96.86
P0187,2022-06-26,90.14
P0187,2022-06-27,84.43
P0187,2022-06-27,86.71
P0187,2022-06-27,77.43
P0187,2022-06-27,88.43
P0187,2022-06-27,84.57
P0187,2022-06-28,83.43
P0187,2022-06-28,94.57
P0187,2022-06-28,90.86
P0187,2022-06-28,89.14
P0187,2022-06-28,96.43
P0187,2022-06-29,93.71
P0187,2022-06-29,106.29
P0187,2022-06-29,112.14
P0187,2022-06-29,105.71
P0187,2022-06-29,112.14
P0187,2022-06-30,122.71
P0187,2022-06-30,120.71
P0187,2022-06-30,112.86
P0187,2022-06-30,98.86
P0187,2022-06-30,89.29
P0187,2022-07-01,98.29
P0187,2022-07-01,96.43
P0187,2022-07-01,93.43
P0187,2022-07-01,86.43
P0187,2022-07-01,88.86
P0187,2022-07-02,99.00
P0187,2022-07-02,102.43
P0187,2022-07-02,91.86
P0187,2022-07-02,93.43
P0187,2022-07-02,86.86
P0187,2022-07-03,91.86
P0187,2022-07-03,94.86
P0187,2022-07-03,90.57
P0187,2022-07-03,86.00
P0187,2022-07-03,76.71
P0187,2022-07-04,77.00
P0187,2022-07-04,82.14
P0187,2022-07-04,77.86
P0187,2022-07-04,70.43
P0187,2022-07-04,73.14
P0187,2022-07-05,73.86
P0187,2022-07-05,92.14
P0187,2022-07-05,81.86
P0187,2022-07-05,93.57
P0187,2022-07-05,95.14
P0187,2022-07-06,98.71
P0187,2022-07-06,96.00
P0187,2022-07-06,91.29
P0187,2022-07-06,94.86
P0187,2022-07-06,108.00
P0187,2022-07-07,95.14
P0187,2022-07-07,98.29
P0187,2022-07-07,94.43
P0187,2022-07-07,96.29
P0187,2022-07-07,90.14
P0187,2022-07-08,74.14
P0187,2022-07-08,68.86
P0187,2022-07-08,78.00
P0187,2022-07-08,70.86
P0187,2022-07-08,79.71
P0187,2022-07-09,77.57
P0187,2022-07-09,94.29
P0187,2022-07-09,101.71
P0187,2022-07-09,95.00
P0187,2022-07-09,76.57
P0187,2022-07-10,81.00
P0187,2022-07-10,78.43
P0187,2022-07-10,78.00
P0187,2022-07-10,66.00
P0187,2022-07-10,59.71
P0187,2022-07-11,67.86
P0187,2022-07-11,73.14
P0187,2022-07-11,85.71
P0187,2022-07-11,86.43
P0187,2022-07-11,91.00
P0187,2022-07-12,97.43
P0187,2022-07-12,102.86
P0187,2022-07-12,106.86
P0187,2022-07-12,107.43
P0187,2022-07-12,100.43
P0187,2022-07-13,99.43
P0187,2022-07-13,100.86
